contrat_id,client_id,produit,date_souscription,prime_annuelle,statut_contrat,nb_sinistres
CTR007733,CLI03509,epargne,2021-04-21,2374.91,actif,0
CTR007734,CLI03509,sante,2019-05-13,1015.58,actif,1
CTR007735,CLI03509,prevoyance,2011-05-28,427.27,actif,0
CTR007736,CLI03510,prevoyance,2023-02-24,407.61,actif,2
CTR007737,CLI03511,habitation,2013-11-15,318.23,actif,0
CTR007738,CLI03512,auto,2024-12-31,629.78,actif,0
CTR007739,CLI03513,auto,2021-09-22,775.22,résilié,3
CTR007740,CLI03513,epargne,2020-08-12,1670.35,résilié,1
CTR007741,CLI03513,habitation,2007-02-17,247.92,résilié,3
CTR007742,CLI03514,habitation,2013-07-16,300.28,résilié,0
CTR007743,CLI03514,prevoyance,2020-08-03,367.18,résilié,0
CTR007744,CLI03514,epargne,2022-05-09,2043.5,résilié,0
CTR007745,CLI03515,sante,2022-02-27,1215.41,résilié,2
CTR007746,CLI03515,prevoyance,2016-01-20,397.94,actif,0
CTR007747,CLI03515,habitation,2016-11-24,318.61,suspendu,0
CTR007748,CLI03516,auto,2021-10-21,710.14,résilié,1
CTR007749,CLI03517,habitation,2024-12-15,229.58,résilié,2
CTR007750,CLI03517,epargne,2013-05-18,1952.93,résilié,0
CTR007751,CLI03518,auto,2018-02-07,750.38,suspendu,2
CTR007752,CLI03518,prevoyance,2019-11-02,368.78,actif,2
CTR007753,CLI03518,epargne,2019-06-21,2212.68,en_renouvellement,0
CTR007754,CLI03519,prevoyance,2024-12-30,507.87,en_renouvellement,0
CTR007755,CLI03520,prevoyance,2016-07-02,367.53,actif,0
CTR007756,CLI03520,epargne,2022-11-30,2181.29,actif,0
CTR007757,CLI03521,auto,2024-09-24,750.06,actif,3
CTR007758,CLI03522,auto,2019-08-07,549.77,actif,0
CTR007759,CLI03523,auto,2012-01-27,646.85,suspendu,0
CTR007760,CLI03523,prevoyance,2022-07-02,441.41,actif,3
CTR007761,CLI03524,habitation,2001-10-17,257.86,actif,0
CTR007762,CLI03524,sante,2012-06-19,1155.96,actif,0
CTR007763,CLI03524,epargne,2024-03-17,1745.16,en_renouvellement,1
CTR007764,CLI03525,habitation,2024-01-24,297.28,actif,0
CTR007765,CLI03526,auto,2024-01-05,725.75,actif,0
CTR007766,CLI03527,epargne,2020-10-31,1627.86,actif,0
CTR007767,CLI03528,auto,2024-12-31,672.81,actif,2
CTR007768,CLI03529,sante,2011-10-30,1366.37,actif,0
CTR007769,CLI03530,habitation,2012-11-19,251.5,actif,0
CTR007770,CLI03530,auto,2010-08-31,714.61,actif,0
CTR007771,CLI03531,sante,2022-10-19,1364.36,actif,0
CTR007772,CLI03531,habitation,2023-06-10,254.59,actif,2
CTR007773,CLI03531,prevoyance,2020-01-06,434.87,actif,0
CTR007774,CLI03532,prevoyance,2020-04-18,522.73,actif,0
CTR007775,CLI03532,epargne,2023-10-11,1655.45,actif,0
CTR007776,CLI03533,auto,2020-04-01,755.32,en_renouvellement,2
CTR007777,CLI03533,sante,2018-01-03,1267.43,actif,0
CTR007778,CLI03533,epargne,2024-09-13,2109.96,actif,0
CTR007779,CLI03534,sante,2018-05-15,1388.13,actif,0
CTR007780,CLI03534,prevoyance,2023-11-10,385.75,actif,0
CTR007781,CLI03534,epargne,2019-01-18,2309.33,actif,0
CTR007782,CLI03535,sante,2024-02-29,1367.89,actif,0
CTR007783,CLI03536,prevoyance,2017-11-09,380.31,actif,0
CTR007784,CLI03537,auto,2023-02-10,630.53,actif,2
CTR007785,CLI03537,prevoyance,2023-07-27,466.37,actif,0
CTR007786,CLI03537,habitation,2023-07-06,271.36,actif,0
CTR007787,CLI03537,epargne,2023-03-05,1824.49,actif,0
CTR007788,CLI03538,auto,2012-08-20,626.93,actif,1
CTR007789,CLI03539,epargne,2024-07-01,1938.87,actif,2
CTR007790,CLI03540,prevoyance,2024-12-31,406.03,actif,0
CTR007791,CLI03541,prevoyance,2022-07-03,474.98,en_renouvellement,1
CTR007792,CLI03541,habitation,2022-06-17,324.9,actif,0
CTR007793,CLI03542,prevoyance,2023-11-24,368.23,actif,1
CTR007794,CLI03542,epargne,2022-01-13,2288.19,actif,0
CTR007795,CLI03543,habitation,2005-06-05,274.48,résilié,3
CTR007796,CLI03543,auto,2010-09-19,592.33,actif,0
CTR007797,CLI03543,epargne,2013-08-24,2286.49,suspendu,4
CTR007798,CLI03543,sante,2009-03-28,1050.06,actif,1
CTR007799,CLI03543,prevoyance,2016-12-13,494.64,actif,1
CTR007800,CLI03544,auto,2024-02-17,775.56,résilié,2
CTR007801,CLI03544,epargne,2021-08-31,1872.06,résilié,0
CTR007802,CLI03544,sante,2024-11-06,1066.5,résilié,1
CTR007803,CLI03544,habitation,2023-05-27,275.78,résilié,0
CTR007804,CLI03545,epargne,2024-11-10,2051.44,suspendu,0
CTR007805,CLI03545,prevoyance,2024-08-03,507.08,actif,2
CTR007806,CLI03546,prevoyance,2016-11-01,385.62,actif,0
CTR007807,CLI03546,sante,2018-12-29,1080.96,actif,0
CTR007808,CLI03547,epargne,2017-07-16,1977.48,actif,0
CTR007809,CLI03548,epargne,2019-12-13,1851.84,suspendu,4
CTR007810,CLI03549,habitation,2020-12-12,249.76,actif,1
CTR007811,CLI03550,prevoyance,2024-12-30,518.96,actif,1
CTR007812,CLI03551,epargne,2012-04-28,2282.06,en_renouvellement,2
CTR007813,CLI03552,auto,2011-11-29,647.16,actif,0
CTR007814,CLI03553,habitation,2021-12-29,273.94,actif,0
CTR007815,CLI03554,habitation,2019-10-24,291.41,actif,4
CTR007816,CLI03554,auto,2022-11-19,741.6,actif,1
CTR007817,CLI03554,epargne,2020-01-14,2000.18,actif,0
CTR007818,CLI03554,prevoyance,2021-07-27,422.0,actif,0
CTR007819,CLI03554,sante,2024-02-20,1402.1,actif,2
CTR007820,CLI03555,habitation,2024-11-01,238.76,actif,4
CTR007821,CLI03555,epargne,2018-12-10,2061.71,en_renouvellement,0
CTR007822,CLI03556,epargne,2020-02-22,1795.3,résilié,0
CTR007823,CLI03556,prevoyance,2019-04-10,533.89,résilié,1
CTR007824,CLI03556,sante,2020-08-28,1028.92,résilié,0
CTR007825,CLI03556,habitation,2024-08-19,260.39,résilié,1
CTR007826,CLI03556,auto,2019-01-18,723.14,résilié,1
CTR007827,CLI03557,epargne,2024-07-31,2329.18,actif,1
CTR007828,CLI03557,sante,2024-06-05,1340.73,actif,1
CTR007829,CLI03558,sante,2023-09-21,1074.43,actif,0
CTR007830,CLI03558,prevoyance,2023-04-05,450.82,actif,0
CTR007831,CLI03559,habitation,2022-12-15,234.27,actif,0
CTR007832,CLI03560,epargne,2013-12-04,1880.35,résilié,1
CTR007833,CLI03561,sante,2024-12-30,1082.5,actif,0
CTR007834,CLI03562,sante,2019-03-27,1423.66,actif,0
CTR007835,CLI03562,prevoyance,2021-11-25,438.88,suspendu,2
CTR007836,CLI03562,habitation,2023-02-18,232.89,actif,2
CTR007837,CLI03562,epargne,2016-09-20,1890.9,actif,2
CTR007838,CLI03563,auto,2016-10-20,639.53,actif,0
CTR007839,CLI03563,epargne,2018-07-20,2127.56,actif,1
CTR007840,CLI03563,sante,2015-04-22,1108.36,résilié,1
CTR007841,CLI03563,habitation,2023-05-27,246.44,actif,0
CTR007842,CLI03563,prevoyance,2010-01-30,425.4,actif,3
CTR007843,CLI03564,prevoyance,2024-11-24,497.35,résilié,0
CTR007844,CLI03565,auto,2016-12-23,762.41,actif,2
CTR007845,CLI03566,epargne,2024-01-11,2009.16,en_renouvellement,0
CTR007846,CLI03566,sante,2007-08-04,966.61,actif,0
CTR007847,CLI03567,epargne,2021-11-08,2385.7,actif,0
CTR007848,CLI03568,auto,2014-04-28,767.37,résilié,0
CTR007849,CLI03568,sante,2019-09-13,1362.5,suspendu,0
CTR007850,CLI03569,auto,2024-01-18,524.39,en_renouvellement,0
CTR007851,CLI03570,auto,2023-04-26,726.15,actif,2
CTR007852,CLI03570,prevoyance,2023-02-09,462.18,actif,0
CTR007853,CLI03571,epargne,2016-12-08,2386.15,suspendu,0
CTR007854,CLI03572,epargne,2013-05-03,2131.66,actif,1
CTR007855,CLI03572,sante,2013-09-20,1381.07,actif,0
CTR007856,CLI03573,epargne,2018-03-20,2313.95,suspendu,0
CTR007857,CLI03574,sante,2022-12-05,1027.8,en_renouvellement,0
CTR007858,CLI03574,prevoyance,2023-12-12,454.78,actif,0
CTR007859,CLI03575,habitation,2024-06-07,271.7,actif,1
CTR007860,CLI03575,auto,2024-09-15,766.07,suspendu,1
CTR007861,CLI03575,prevoyance,2024-10-28,365.3,résilié,1
CTR007862,CLI03575,epargne,2024-04-25,1780.75,suspendu,1
CTR007863,CLI03575,sante,2024-05-24,1266.08,suspendu,0
CTR007864,CLI03576,auto,2022-12-06,640.54,actif,2
CTR007865,CLI03577,auto,2016-07-06,764.05,en_renouvellement,1
CTR007866,CLI03577,prevoyance,2012-08-15,475.47,suspendu,0
CTR007867,CLI03577,epargne,2016-08-22,2279.69,actif,0
CTR007868,CLI03577,sante,2019-01-17,1404.09,actif,2
CTR007869,CLI03578,auto,2019-10-06,723.59,actif,1
CTR007870,CLI03578,habitation,2022-11-19,271.64,actif,1
CTR007871,CLI03578,prevoyance,2021-04-04,402.72,actif,0
CTR007872,CLI03579,epargne,2013-09-20,1875.19,actif,4
CTR007873,CLI03579,prevoyance,2023-02-04,474.53,actif,0
CTR007874,CLI03579,sante,2016-04-29,1364.68,actif,1
CTR007875,CLI03579,auto,2017-05-05,719.46,actif,1
CTR007876,CLI03579,habitation,2024-12-11,274.96,actif,2
CTR007877,CLI03580,epargne,2022-10-29,1703.44,en_renouvellement,1
CTR007878,CLI03580,prevoyance,2020-01-16,479.75,suspendu,2
CTR007879,CLI03580,auto,2024-03-02,731.26,actif,0
CTR007880,CLI03581,auto,2014-03-06,588.65,actif,1
CTR007881,CLI03581,prevoyance,2014-08-22,525.98,résilié,0
CTR007882,CLI03581,habitation,2014-04-14,328.72,actif,0
CTR007883,CLI03582,prevoyance,2004-01-13,396.77,actif,0
CTR007884,CLI03582,auto,2012-12-29,652.22,actif,1
CTR007885,CLI03582,sante,2014-03-11,1016.3,résilié,1
CTR007886,CLI03582,epargne,2016-09-14,1965.48,actif,1
CTR007887,CLI03583,prevoyance,2010-10-13,411.31,suspendu,0
CTR007888,CLI03584,prevoyance,2024-12-31,360.45,actif,2
CTR007889,CLI03584,habitation,2024-12-31,260.16,actif,0
CTR007890,CLI03585,prevoyance,2023-06-11,421.98,en_renouvellement,0
CTR007891,CLI03585,auto,2020-03-16,572.08,actif,0
CTR007892,CLI03585,habitation,2017-11-23,328.44,actif,3
CTR007893,CLI03585,sante,2021-04-02,971.8,actif,0
CTR007894,CLI03585,epargne,2017-10-06,1928.39,actif,2
CTR007895,CLI03586,sante,2017-06-17,962.05,en_renouvellement,0
CTR007896,CLI03586,prevoyance,2018-01-01,419.98,suspendu,1
CTR007897,CLI03586,habitation,2019-03-03,262.8,actif,2
CTR007898,CLI03587,epargne,2017-07-13,2115.57,en_renouvellement,0
CTR007899,CLI03587,prevoyance,2007-04-19,362.09,suspendu,1
CTR007900,CLI03587,auto,2014-06-13,580.48,suspendu,0
CTR007901,CLI03587,habitation,2014-03-07,299.43,en_renouvellement,2
CTR007902,CLI03587,sante,2016-04-24,1381.93,en_renouvellement,0
CTR007903,CLI03588,habitation,2021-08-09,265.2,en_renouvellement,1
CTR007904,CLI03588,epargne,2021-11-13,1814.36,actif,1
CTR007905,CLI03588,sante,2021-12-02,1150.23,actif,0
CTR007906,CLI03589,prevoyance,2016-08-15,386.52,suspendu,0
CTR007907,CLI03589,epargne,2015-09-15,1974.32,actif,3
CTR007908,CLI03589,sante,2016-03-14,1028.73,en_renouvellement,0
CTR007909,CLI03589,auto,2013-04-02,646.99,actif,0
CTR007910,CLI03590,habitation,2024-11-08,236.28,en_renouvellement,0
CTR007911,CLI03590,prevoyance,2015-10-31,398.57,actif,0
CTR007912,CLI03590,epargne,2021-03-27,2085.35,actif,0
CTR007913,CLI03591,habitation,2023-03-27,255.36,actif,0
CTR007914,CLI03591,auto,2006-04-03,685.09,actif,0
CTR007915,CLI03591,epargne,2015-01-12,2070.15,résilié,0
CTR007916,CLI03592,sante,2020-04-27,1161.6,actif,2
CTR007917,CLI03592,epargne,2021-05-02,1985.0,actif,1
CTR007918,CLI03593,habitation,2018-02-12,274.17,actif,0
CTR007919,CLI03593,prevoyance,2021-03-02,533.83,actif,0
CTR007920,CLI03593,sante,2022-10-29,1202.76,actif,2
CTR007921,CLI03593,epargne,2020-02-13,2074.27,en_renouvellement,0
CTR007922,CLI03594,prevoyance,2016-11-01,514.51,actif,1
CTR007923,CLI03594,habitation,2023-01-01,268.1,actif,1
CTR007924,CLI03594,epargne,2024-03-14,2041.96,résilié,2
CTR007925,CLI03595,epargne,2022-11-07,2382.11,actif,0
CTR007926,CLI03595,prevoyance,2013-12-03,487.48,en_renouvellement,2
CTR007927,CLI03595,sante,2003-10-21,1198.06,actif,0
CTR007928,CLI03596,sante,2024-04-11,1376.64,actif,1
CTR007929,CLI03596,auto,2022-11-05,681.72,actif,3
CTR007930,CLI03596,epargne,2023-06-19,1987.85,résilié,0
CTR007931,CLI03597,prevoyance,2018-01-06,392.58,suspendu,0
CTR007932,CLI03598,epargne,2012-06-15,1914.73,actif,4
CTR007933,CLI03599,prevoyance,2024-12-31,418.57,actif,1
CTR007934,CLI03599,sante,2024-12-31,1099.42,actif,3
CTR007935,CLI03599,auto,2024-12-31,552.56,actif,0
CTR007936,CLI03599,habitation,2024-12-30,280.22,actif,0
CTR007937,CLI03600,auto,2024-08-24,765.27,actif,1
CTR007938,CLI03600,prevoyance,2021-04-27,492.24,actif,1
CTR007939,CLI03601,sante,2019-05-29,1223.1,en_renouvellement,0
CTR007940,CLI03602,epargne,2023-01-16,2279.81,actif,1
CTR007941,CLI03603,auto,2017-08-27,683.77,résilié,1
CTR007942,CLI03603,epargne,2003-06-02,1797.32,actif,1
CTR007943,CLI03603,habitation,2020-11-19,251.7,en_renouvellement,3
CTR007944,CLI03604,habitation,2024-04-15,331.53,actif,0
CTR007945,CLI03604,epargne,2024-06-06,2363.86,actif,0
CTR007946,CLI03604,prevoyance,2024-10-29,458.51,suspendu,0
CTR007947,CLI03605,epargne,2004-08-18,1936.61,résilié,0
CTR007948,CLI03605,prevoyance,2021-04-02,414.34,résilié,0
CTR007949,CLI03605,habitation,2018-12-25,271.62,résilié,3
CTR007950,CLI03606,habitation,2013-01-25,302.09,actif,2
CTR007951,CLI03606,epargne,2002-03-12,1642.02,actif,0
CTR007952,CLI03607,prevoyance,2020-11-24,460.39,actif,0
CTR007953,CLI03607,habitation,2020-12-04,330.64,en_renouvellement,0
CTR007954,CLI03608,auto,2022-12-02,770.29,actif,1
CTR007955,CLI03609,sante,2016-08-21,990.27,résilié,1
CTR007956,CLI03610,prevoyance,2019-07-15,491.43,résilié,1
CTR007957,CLI03610,habitation,2011-04-26,308.1,résilié,1
CTR007958,CLI03610,auto,2017-09-12,733.3,résilié,1
CTR007959,CLI03611,habitation,2015-02-09,322.21,actif,1
CTR007960,CLI03612,habitation,2016-07-12,305.56,suspendu,0
CTR007961,CLI03612,auto,2008-06-26,584.58,résilié,3
CTR007962,CLI03613,prevoyance,2021-12-16,518.43,actif,0
CTR007963,CLI03613,epargne,2010-02-24,1929.36,actif,0
CTR007964,CLI03614,prevoyance,2021-04-09,518.07,actif,3
CTR007965,CLI03614,auto,2019-05-06,725.27,actif,0
CTR007966,CLI03615,auto,2024-10-16,775.27,actif,1
CTR007967,CLI03615,sante,2015-09-15,1257.23,actif,1
CTR007968,CLI03615,habitation,2016-09-14,273.71,actif,0
CTR007969,CLI03615,prevoyance,2022-12-26,445.71,actif,0
CTR007970,CLI03616,epargne,2021-12-02,2020.8,en_renouvellement,1
CTR007971,CLI03617,auto,2006-06-25,557.79,actif,0
CTR007972,CLI03617,epargne,2021-03-29,2011.96,en_renouvellement,1
CTR007973,CLI03617,sante,2005-03-09,1353.89,actif,4
CTR007974,CLI03618,habitation,2023-06-06,249.76,actif,2
CTR007975,CLI03619,sante,2024-02-02,1251.7,en_renouvellement,3
CTR007976,CLI03620,sante,2024-03-22,1379.92,actif,2
CTR007977,CLI03620,habitation,2023-03-19,248.02,actif,0
CTR007978,CLI03621,habitation,2021-11-05,235.5,actif,0
CTR007979,CLI03622,sante,2020-10-23,1024.99,actif,0
CTR007980,CLI03622,auto,2018-10-10,665.45,actif,0
CTR007981,CLI03622,prevoyance,2015-04-17,481.83,actif,0
CTR007982,CLI03623,sante,2024-11-26,1294.9,actif,0
CTR007983,CLI03623,habitation,2013-04-14,272.87,actif,0
CTR007984,CLI03624,prevoyance,2009-10-06,536.62,actif,2
CTR007985,CLI03625,auto,2016-11-27,609.42,actif,2
CTR007986,CLI03626,prevoyance,2019-09-05,438.43,actif,0
CTR007987,CLI03626,epargne,2020-01-18,1920.77,actif,1
CTR007988,CLI03627,habitation,2020-09-14,319.64,actif,1
CTR007989,CLI03627,sante,2015-03-09,1022.38,actif,0
CTR007990,CLI03627,prevoyance,2007-07-27,526.26,en_renouvellement,0
CTR007991,CLI03628,sante,2022-10-05,1274.37,actif,1
CTR007992,CLI03628,habitation,2021-05-04,257.57,suspendu,1
CTR007993,CLI03629,auto,2014-08-10,554.49,actif,0
CTR007994,CLI03629,sante,2013-11-23,1377.53,actif,0
CTR007995,CLI03630,epargne,2015-05-18,1636.71,actif,0
CTR007996,CLI03630,habitation,2019-10-26,281.3,actif,0
CTR007997,CLI03630,prevoyance,2021-05-10,392.84,actif,1
CTR007998,CLI03631,auto,2017-07-27,577.19,actif,0
CTR007999,CLI03631,epargne,2010-08-27,1891.76,actif,0
CTR008000,CLI03632,sante,2018-01-20,1164.08,en_renouvellement,0
CTR008001,CLI03633,epargne,2015-10-19,2006.7,actif,1
CTR008002,CLI03633,prevoyance,2024-03-12,493.11,actif,2
CTR008003,CLI03634,sante,2015-01-23,1373.47,suspendu,0
CTR008004,CLI03634,auto,2020-06-17,620.1,en_renouvellement,0
CTR008005,CLI03635,habitation,2023-09-02,252.44,actif,0
CTR008006,CLI03635,sante,2024-02-08,1262.89,actif,2
CTR008007,CLI03635,epargne,2024-10-26,2002.59,actif,1
CTR008008,CLI03636,sante,2017-01-24,1365.0,actif,2
CTR008009,CLI03636,epargne,2015-11-04,1844.16,actif,0
CTR008010,CLI03637,prevoyance,2012-08-26,473.45,résilié,0
CTR008011,CLI03637,auto,2016-07-05,544.21,en_renouvellement,0
CTR008012,CLI03637,sante,2021-03-22,1025.72,actif,0
CTR008013,CLI03637,epargne,2022-03-22,2263.69,actif,0
CTR008014,CLI03637,habitation,2023-02-10,244.75,résilié,0
CTR008015,CLI03638,prevoyance,2019-02-05,454.07,actif,0
CTR008016,CLI03639,habitation,2021-07-29,243.41,résilié,0
CTR008017,CLI03639,auto,2010-05-12,687.0,résilié,1
CTR008018,CLI03639,prevoyance,2021-12-09,371.99,résilié,0
CTR008019,CLI03639,sante,2004-06-20,1140.02,résilié,0
CTR008020,CLI03639,epargne,2016-03-02,1669.03,résilié,0
CTR008021,CLI03640,habitation,2020-01-30,227.23,en_renouvellement,0
CTR008022,CLI03640,sante,2013-05-20,1397.37,actif,2
CTR008023,CLI03641,habitation,2023-05-11,234.36,actif,0
CTR008024,CLI03641,auto,2015-05-28,562.45,actif,1
CTR008025,CLI03641,sante,2017-07-30,1397.43,actif,0
CTR008026,CLI03642,sante,2024-07-21,1282.6,actif,0
CTR008027,CLI03643,auto,2019-02-02,526.21,résilié,3
CTR008028,CLI03643,epargne,2018-06-12,1786.22,résilié,1
CTR008029,CLI03644,habitation,2022-07-10,334.78,actif,0
CTR008030,CLI03644,auto,2015-03-03,626.47,résilié,0
CTR008031,CLI03644,epargne,2023-05-11,2370.24,actif,0
CTR008032,CLI03645,auto,2024-01-27,737.74,actif,1
CTR008033,CLI03645,epargne,2012-06-22,1920.96,en_renouvellement,0
CTR008034,CLI03645,prevoyance,2017-10-13,482.23,actif,0
CTR008035,CLI03646,epargne,2012-10-11,1732.27,résilié,0
CTR008036,CLI03647,sante,2022-09-26,1126.45,en_renouvellement,1
CTR008037,CLI03647,epargne,2023-09-02,1681.19,actif,1
CTR008038,CLI03648,prevoyance,2011-06-25,519.87,actif,0
CTR008039,CLI03649,prevoyance,2020-05-07,430.07,suspendu,0
CTR008040,CLI03649,sante,2010-08-10,1160.64,actif,0
CTR008041,CLI03649,auto,2020-11-17,707.34,résilié,2
CTR008042,CLI03649,habitation,2018-06-26,290.17,suspendu,2
CTR008043,CLI03649,epargne,2023-12-01,1722.97,résilié,1
CTR008044,CLI03650,sante,2024-04-13,1217.4,actif,1
CTR008045,CLI03650,prevoyance,2019-01-31,427.86,actif,0
CTR008046,CLI03650,epargne,2019-12-01,2319.02,actif,0
CTR008047,CLI03650,auto,2019-12-29,521.74,actif,1
CTR008048,CLI03651,auto,2004-01-10,740.91,actif,1
CTR008049,CLI03652,sante,2020-07-18,1222.98,actif,1
CTR008050,CLI03652,habitation,2022-06-07,325.81,actif,0
CTR008051,CLI03652,epargne,2021-10-24,2155.9,actif,1
CTR008052,CLI03652,prevoyance,2013-07-06,363.22,actif,0
CTR008053,CLI03653,prevoyance,2020-06-07,509.91,actif,1
CTR008054,CLI03653,auto,2015-10-23,749.22,actif,3
CTR008055,CLI03653,epargne,2011-09-12,1756.28,actif,2
CTR008056,CLI03653,sante,2013-03-09,967.86,en_renouvellement,0
CTR008057,CLI03654,epargne,2015-05-13,2045.55,actif,0
CTR008058,CLI03654,habitation,2012-05-07,285.69,actif,0
CTR008059,CLI03655,habitation,2015-05-29,332.0,actif,3
CTR008060,CLI03655,auto,2021-06-12,555.17,suspendu,0
CTR008061,CLI03655,prevoyance,2022-10-15,484.68,résilié,1
CTR008062,CLI03656,habitation,2023-01-22,318.86,actif,0
CTR008063,CLI03656,epargne,2023-04-07,2021.14,actif,0
CTR008064,CLI03657,prevoyance,2024-04-17,387.16,actif,0
CTR008065,CLI03657,epargne,2024-06-02,1756.37,en_renouvellement,0
CTR008066,CLI03657,auto,2024-04-30,704.7,actif,0
CTR008067,CLI03658,habitation,2024-12-30,297.45,actif,0
CTR008068,CLI03659,auto,2017-10-30,536.87,actif,0
CTR008069,CLI03660,epargne,2024-09-26,2252.05,suspendu,0
CTR008070,CLI03660,auto,2011-05-30,549.14,actif,0
CTR008071,CLI03661,auto,2015-11-20,735.74,actif,1
CTR008072,CLI03662,sante,2019-07-21,961.61,actif,2
CTR008073,CLI03662,habitation,2015-07-15,248.76,actif,0
CTR008074,CLI03662,epargne,2022-01-20,1895.75,actif,1
CTR008075,CLI03663,epargne,2024-12-31,1848.14,actif,3
CTR008076,CLI03664,epargne,2023-12-28,1845.69,actif,2
CTR008077,CLI03664,sante,2016-05-24,1410.0,actif,0
CTR008078,CLI03665,sante,2013-01-09,1032.74,résilié,0
CTR008079,CLI03665,habitation,2018-01-22,328.44,résilié,2
CTR008080,CLI03665,epargne,2022-06-17,1857.83,résilié,0
CTR008081,CLI03665,prevoyance,2016-01-15,529.31,résilié,4
CTR008082,CLI03666,prevoyance,2009-06-28,393.81,en_renouvellement,1
CTR008083,CLI03666,habitation,2003-05-06,247.32,résilié,0
CTR008084,CLI03667,prevoyance,2024-06-07,422.21,actif,0
CTR008085,CLI03667,habitation,2023-08-18,321.7,résilié,0
CTR008086,CLI03668,prevoyance,2019-10-31,368.76,suspendu,0
CTR008087,CLI03668,habitation,2017-09-01,316.67,actif,0
CTR008088,CLI03668,epargne,2022-09-22,2106.34,actif,0
CTR008089,CLI03668,sante,2023-08-31,1111.51,actif,2
CTR008090,CLI03668,auto,2019-05-21,757.06,actif,0
CTR008091,CLI03669,habitation,2019-06-23,260.19,actif,1
CTR008092,CLI03669,auto,2023-04-18,672.15,en_renouvellement,2
CTR008093,CLI03669,prevoyance,2014-09-07,378.21,suspendu,1
CTR008094,CLI03669,sante,2016-11-30,1206.44,actif,0
CTR008095,CLI03670,epargne,2012-12-15,1666.15,actif,0
CTR008096,CLI03671,sante,2024-08-31,1163.54,en_renouvellement,0
CTR008097,CLI03671,habitation,2023-11-19,328.34,en_renouvellement,0
CTR008098,CLI03672,sante,2019-12-22,961.57,actif,4
CTR008099,CLI03672,habitation,2021-08-10,311.56,actif,2
CTR008100,CLI03672,prevoyance,2022-08-14,496.27,actif,3
CTR008101,CLI03672,auto,2023-02-19,534.8,actif,0
CTR008102,CLI03672,epargne,2019-01-06,1732.21,actif,1
CTR008103,CLI03673,sante,2023-02-06,1423.33,suspendu,0
CTR008104,CLI03673,prevoyance,2010-06-04,423.02,en_renouvellement,0
CTR008105,CLI03674,sante,2024-05-29,1223.23,actif,0
CTR008106,CLI03674,habitation,2022-04-03,278.97,actif,1
CTR008107,CLI03675,epargne,2013-10-20,1628.01,actif,1
CTR008108,CLI03676,epargne,2005-10-28,2181.06,suspendu,0
CTR008109,CLI03677,sante,2020-10-15,1001.65,actif,0
CTR008110,CLI03677,epargne,2020-06-26,1955.17,actif,3
CTR008111,CLI03677,prevoyance,2020-03-25,385.42,actif,0
CTR008112,CLI03678,auto,2023-11-19,745.85,actif,0
CTR008113,CLI03678,sante,2021-03-04,1422.15,actif,0
CTR008114,CLI03678,habitation,2016-08-06,225.34,actif,4
CTR008115,CLI03679,prevoyance,2020-12-23,531.83,en_renouvellement,0
CTR008116,CLI03679,habitation,2014-12-03,241.52,résilié,1
CTR008117,CLI03679,epargne,2019-01-18,2132.01,suspendu,1
CTR008118,CLI03679,sante,2012-07-09,1211.02,actif,1
CTR008119,CLI03679,auto,2014-05-10,642.3,en_renouvellement,0
CTR008120,CLI03680,sante,2023-05-03,1214.55,actif,2
CTR008121,CLI03680,epargne,2024-04-23,2105.6,actif,1
CTR008122,CLI03680,prevoyance,2022-12-06,499.18,actif,1
CTR008123,CLI03681,habitation,2022-09-14,230.55,suspendu,0
CTR008124,CLI03682,sante,2002-05-14,1212.23,actif,1
CTR008125,CLI03683,auto,2015-01-28,728.52,suspendu,1
CTR008126,CLI03683,sante,2011-10-13,1225.07,résilié,3
CTR008127,CLI03683,prevoyance,2007-12-03,415.98,actif,0
CTR008128,CLI03683,epargne,2023-10-26,2066.21,actif,0
CTR008129,CLI03683,habitation,2024-01-06,324.45,actif,3
CTR008130,CLI03684,prevoyance,2024-12-30,418.15,résilié,0
CTR008131,CLI03685,habitation,2024-12-28,258.57,résilié,2
CTR008132,CLI03686,prevoyance,2002-06-30,465.22,résilié,0
CTR008133,CLI03686,habitation,2007-03-06,329.49,résilié,2
CTR008134,CLI03686,epargne,2004-02-26,2245.17,résilié,0
CTR008135,CLI03686,auto,2005-08-22,743.23,résilié,1
CTR008136,CLI03687,prevoyance,2018-06-04,498.08,actif,0
CTR008137,CLI03687,auto,2016-09-20,559.25,actif,0
CTR008138,CLI03688,prevoyance,2008-07-30,407.51,actif,0
CTR008139,CLI03689,epargne,2016-06-03,2124.42,actif,0
CTR008140,CLI03689,prevoyance,2014-02-06,378.05,actif,2
CTR008141,CLI03689,auto,2015-03-13,726.28,actif,0
CTR008142,CLI03689,habitation,2020-12-24,308.87,en_renouvellement,1
CTR008143,CLI03690,sante,2023-08-26,977.14,actif,0
CTR008144,CLI03690,auto,2022-01-21,745.2,actif,3
CTR008145,CLI03690,epargne,2012-04-16,2267.5,actif,0
CTR008146,CLI03690,habitation,2021-07-29,261.28,actif,2
CTR008147,CLI03690,prevoyance,2021-12-09,375.71,actif,0
CTR008148,CLI03691,epargne,2018-08-27,1626.36,actif,0
CTR008149,CLI03692,epargne,2022-02-06,1886.15,actif,0
CTR008150,CLI03692,prevoyance,2021-06-18,531.34,résilié,0
