client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel,nb_contrats_actifs,prime_totale_annuelle,produits,nb_sinistres_total,nb_interactions_total,satisfaction_moy,derniere_interaction,canaux_utilises,nb_sinistres_declares,montant_total_indemnise,dernier_sinistre,ltv_estimee
CLI03578,75,6,client_actif,3,web,NAQ,2081.0,3,1397.95,"auto, habitation, prevoyance",2,21,5.67,2024-12-09,"agence, app_mobile, email, telephone, web",2,11860.8,2024-06-18,0.0
CLI03579,42,12,client_actif,5,web,ARA,2362.0,5,4708.82,"auto, epargne, habitation, prevoyance, sante",8,14,5.79,2024-10-05,"app_mobile, email, telephone, web",8,115792.16,2024-12-26,108303.0
CLI03580,67,14,client_inactif,3,telephone,PACA,2950.0,1,2914.45,"auto, epargne, prevoyance",3,4,7.25,2024-06-12,"app_mobile, telephone",3,41945.54,2024-10-22,0.0
CLI03581,39,24,client_actif,3,agence,NAQ,2790.0,2,1443.35,"auto, habitation, prevoyance",1,14,7.21,2024-11-30,"agence, app_mobile, email, telephone, web",1,7006.45,2024-03-11,37527.0
CLI03582,69,22,client_actif,4,agence,BFC,2768.0,3,4030.77,"auto, epargne, prevoyance, sante",3,10,7.0,2024-12-24,"agence, app_mobile, web",3,32103.13,2024-11-07,0.0
CLI03583,47,21,client_actif,1,web,OCC,1826.0,0,411.31,prevoyance,0,5,7.0,2024-11-15,"app_mobile, web",0,0.0,,7404.0
CLI03584,37,0,client_actif,2,app_mobile,ARA,3903.0,2,620.61,"habitation, prevoyance",2,14,5.93,2024-09-30,"agence, app_mobile, email",0,0.0,,17377.0
CLI03585,38,10,client_actif,5,email,NAQ,3896.0,4,4222.69,"auto, epargne, habitation, prevoyance, sante",5,15,6.6,2024-12-26,"agence, app_mobile, email, telephone, web",5,85982.07,2024-07-29,114013.0
CLI03586,61,9,client_inactif,3,web,PACA,3912.0,1,1644.83,"habitation, prevoyance, sante",3,1,8.0,2023-06-03,agence,3,21404.05,2024-10-13,6579.0
CLI03587,49,24,client_inactif,5,agence,ARA,2190.0,0,4739.5,"auto, epargne, habitation, prevoyance, sante",3,3,7.0,2024-12-01,"agence, email, web",3,27352.34,2017-12-26,75832.0
CLI03588,68,4,client_actif,3,web,BFC,2907.0,2,3229.79,"epargne, habitation, sante",2,12,5.83,2024-10-28,"agence, email, telephone, web",2,23431.78,2024-07-18,0.0
CLI03589,63,15,client_inactif,4,web,OCC,2814.0,2,4036.56,"auto, epargne, prevoyance, sante",3,1,7.0,2024-08-30,web,3,120897.35,2017-10-06,8073.0
CLI03590,66,10,client_actif,3,agence,IDF,1923.0,2,2720.2,"epargne, habitation, prevoyance",0,17,5.65,2024-11-23,"agence, email, telephone",0,0.0,,0.0
CLI03591,73,20,prospect,3,web,PACA,3056.0,2,3010.6,"auto, epargne, habitation",0,4,5.5,2023-08-20,"app_mobile, telephone, web",0,0.0,,0.0
CLI03592,38,5,client_inactif,2,agence,ARA,1200.0,2,3146.6,"epargne, sante",3,2,6.5,2023-04-09,agence,3,37894.81,2024-12-01,84958.0
CLI03593,52,8,prospect,4,agence,NAQ,3562.0,3,4085.03,"epargne, habitation, prevoyance, sante",2,7,7.0,2024-10-08,"agence, email",2,2360.31,2023-04-29,53105.0
CLI03594,75,12,client_actif,3,app_mobile,NAQ,1754.0,2,2824.57,"epargne, habitation, prevoyance",4,9,6.89,2024-11-09,"app_mobile, telephone, web",4,100312.16,2024-11-19,0.0
CLI03595,49,23,client_actif,3,agence,ARA,2518.0,2,4067.65,"epargne, prevoyance, sante",2,21,6.86,2024-11-12,"agence, app_mobile, email, web",2,31579.59,2023-11-20,65082.0
CLI03596,47,7,client_actif,3,app_mobile,NAQ,1200.0,2,4046.21,"auto, epargne, sante",4,20,6.9,2024-11-22,"app_mobile, email, telephone, web",4,15312.91,2024-12-01,72832.0
CLI03597,72,13,client_inactif,1,web,ARA,4427.0,0,392.58,prevoyance,0,4,4.5,2024-12-25,web,0,0.0,,0.0
CLI03598,56,23,client_actif,1,agence,PACA,3392.0,1,1914.73,epargne,4,13,6.08,2024-12-27,"agence, email, web",4,85809.97,2022-03-20,17233.0
CLI03599,66,0,prospect,4,app_mobile,NAQ,2877.0,4,2350.77,"auto, habitation, prevoyance, sante",4,4,6.0,2024-09-05,"app_mobile, email, web",0,0.0,,0.0
CLI03600,29,16,client_actif,2,web,PACA,2181.0,2,1257.51,"auto, prevoyance",2,18,6.83,2024-11-28,"agence, telephone, web",2,19066.28,2024-11-08,45270.0
CLI03601,58,23,client_actif,1,telephone,OCC,1841.0,0,1223.1,sante,0,11,6.64,2024-12-29,"app_mobile, telephone",0,0.0,,8562.0
CLI03602,64,4,client_actif,1,app_mobile,OCC,2620.0,1,2279.81,epargne,1,12,4.75,2024-10-16,"app_mobile, email, telephone, web",1,18079.49,2024-12-04,2280.0
CLI03603,35,24,client_actif,3,telephone,OCC,3072.0,1,2732.79,"auto, epargne, habitation",5,16,6.5,2024-08-20,"app_mobile, email, telephone",5,39070.11,2023-06-04,81984.0
CLI03604,38,1,client_inactif,3,telephone,OCC,2593.0,2,3153.9,"epargne, habitation, prevoyance",0,4,5.5,2024-11-10,"email, telephone, web",0,0.0,,85155.0
CLI03605,30,24,résilié,3,app_mobile,NAQ,3278.0,0,2622.57,"epargne, habitation, prevoyance",3,2,9.0,2024-08-08,app_mobile,3,18596.53,2024-01-22,91790.0
CLI03606,79,23,client_actif,2,app_mobile,ARA,4470.0,2,1944.11,"epargne, habitation",2,16,6.25,2024-11-16,"app_mobile, telephone",2,23151.14,2019-06-28,0.0
CLI03607,38,8,client_actif,2,app_mobile,NAQ,1834.0,1,791.03,"habitation, prevoyance",0,8,5.38,2024-10-16,"app_mobile, email, telephone",0,0.0,,21358.0
CLI03608,79,3,client_actif,1,app_mobile,BFC,3013.0,1,770.29,auto,1,8,5.88,2024-11-16,"app_mobile, email, web",1,2178.63,2024-11-25,0.0
CLI03609,25,16,résilié,1,telephone,NAQ,4367.0,0,990.27,sante,1,1,7.0,2024-07-12,telephone,1,303.61,2019-09-03,39611.0
CLI03610,63,16,résilié,3,agence,PACA,2520.0,0,1532.83,"auto, habitation, prevoyance",3,1,6.0,2023-09-01,agence,3,22192.15,2024-03-29,3066.0
CLI03611,57,20,client_actif,1,web,ARA,2675.0,1,322.21,habitation,1,22,6.32,2024-11-23,"agence, app_mobile, email, telephone, web",1,13897.76,2015-11-14,2578.0
CLI03612,63,17,client_inactif,2,agence,IDF,3215.0,0,890.14,"auto, habitation",3,1,6.0,2024-05-03,agence,3,17943.42,2016-06-17,1780.0
CLI03613,24,15,client_actif,2,email,IDF,3408.0,2,2447.79,"epargne, prevoyance",0,6,6.0,2024-12-09,"email, telephone",0,0.0,,100359.0
CLI03614,40,7,prospect,2,app_mobile,ARA,3745.0,2,1243.34,"auto, prevoyance",3,6,6.5,2024-11-26,"agence, app_mobile, telephone, web",3,30580.5,2023-04-10,31083.0
CLI03615,61,10,prospect,4,agence,IDF,2898.0,4,2751.92,"auto, habitation, prevoyance, sante",2,7,7.86,2024-10-21,"agence, app_mobile, email, web",2,8978.66,2024-10-18,11008.0
CLI03616,49,20,client_actif,1,agence,ARA,2085.0,0,2020.8,epargne,1,15,6.47,2024-09-13,"agence, app_mobile, email, telephone, web",1,37018.28,2023-06-30,32333.0
CLI03617,28,20,client_actif,3,app_mobile,PACA,3305.0,2,3923.64,"auto, epargne, sante",5,10,7.2,2024-11-07,"app_mobile, email",5,50880.15,2022-08-25,145175.0
CLI03618,39,17,prospect,1,app_mobile,PACA,1930.0,1,249.76,habitation,2,5,6.0,2024-11-02,"app_mobile, email",2,11673.36,2023-09-30,6494.0
CLI03619,39,22,client_actif,1,agence,NAQ,3099.0,0,1251.7,sante,3,23,7.04,2024-12-30,"agence, app_mobile, email, telephone, web",3,2722.04,2024-12-03,32544.0
CLI03620,60,23,client_actif,2,app_mobile,IDF,2870.0,2,1627.94,"habitation, sante",2,12,6.42,2024-03-26,"agence, app_mobile, telephone, web",2,4002.9,2024-11-03,8140.0
CLI03621,42,9,client_actif,1,app_mobile,ARA,2847.0,1,235.5,habitation,0,21,6.43,2024-11-06,"agence, app_mobile, email, telephone, web",0,0.0,,5416.0
CLI03622,39,12,client_actif,3,agence,PACA,2726.0,3,2172.27,"auto, prevoyance, sante",0,15,7.27,2024-12-26,"agence, email, telephone",0,0.0,,56479.0
CLI03623,45,16,client_actif,2,agence,NAQ,3702.0,2,1567.77,"habitation, sante",0,10,6.6,2024-12-07,"agence, email, telephone, web",0,0.0,,31355.0
CLI03624,46,17,client_actif,1,web,IDF,3356.0,1,536.62,prevoyance,2,14,6.36,2024-12-17,"app_mobile, email, telephone, web",2,24618.36,2023-04-11,10196.0
CLI03625,30,9,client_actif,1,web,IDF,3425.0,1,609.42,auto,2,10,7.1,2024-08-06,"app_mobile, email, web",2,1337.08,2020-04-29,21330.0
CLI03626,35,15,client_actif,2,web,IDF,2383.0,2,2359.2,"epargne, prevoyance",1,11,5.55,2024-11-10,"agence, email, telephone, web",1,27086.46,2021-07-13,70776.0
CLI03627,19,19,client_actif,3,app_mobile,PACA,1322.0,2,1868.28,"habitation, prevoyance, sante",1,23,6.26,2024-12-25,"agence, app_mobile, email, telephone, web",1,14533.35,2024-05-27,85941.0
CLI03628,46,4,client_actif,2,web,PACA,2443.0,1,1531.94,"habitation, sante",2,6,7.0,2024-11-14,"telephone, web",2,7551.98,2024-01-15,29107.0
CLI03629,38,12,client_actif,2,app_mobile,IDF,3192.0,2,1932.02,"auto, sante",0,13,6.69,2024-10-22,"agence, app_mobile, email, web",0,0.0,,52165.0
CLI03630,32,17,client_actif,3,web,PACA,2829.0,3,2310.85,"epargne, habitation, prevoyance",1,14,6.21,2024-12-06,"app_mobile, telephone, web",1,2634.54,2024-04-23,76258.0
CLI03631,69,16,client_inactif,2,app_mobile,IDF,2857.0,2,2468.95,"auto, epargne",0,1,5.0,2023-09-26,app_mobile,0,0.0,,0.0
CLI03632,44,8,prospect,1,app_mobile,OCC,2999.0,0,1164.08,sante,0,1,6.0,2024-06-11,telephone,0,0.0,,24446.0
CLI03633,67,13,client_actif,2,app_mobile,PACA,2560.0,2,2499.81,"epargne, prevoyance",3,15,5.33,2024-12-23,"agence, app_mobile, email, web",3,49657.79,2024-11-18,0.0
CLI03634,48,16,prospect,2,app_mobile,ARA,2844.0,0,1993.57,"auto, sante",0,5,6.0,2024-10-31,"agence, app_mobile",0,0.0,,33891.0
CLI03635,32,3,client_actif,3,web,PACA,1200.0,3,3517.92,"epargne, habitation, sante",3,11,5.55,2024-10-25,"telephone, web",3,35475.17,2024-10-31,116091.0
CLI03636,68,17,client_actif,2,telephone,IDF,3490.0,2,3209.16,"epargne, sante",2,18,6.94,2024-10-05,"app_mobile, email, telephone, web",2,2746.86,2024-11-10,0.0
CLI03637,40,19,client_actif,5,web,ARA,3352.0,2,4551.82,"auto, epargne, habitation, prevoyance, sante",0,8,5.88,2024-10-24,"agence, app_mobile, web",0,0.0,,113796.0
CLI03638,41,23,client_actif,1,agence,NAQ,4701.0,1,454.07,prevoyance,0,24,7.0,2024-11-27,"agence, email, web",0,0.0,,10898.0
CLI03639,61,23,résilié,5,telephone,ARA,2159.0,0,4111.45,"auto, epargne, habitation, prevoyance, sante",1,2,6.0,2023-07-09,telephone,1,1304.38,2021-07-22,16446.0
CLI03640,30,14,client_actif,2,app_mobile,ARA,2347.0,1,1624.6,"habitation, sante",2,17,5.47,2024-12-14,"app_mobile, email, web",2,1150.98,2022-01-14,56861.0
CLI03641,39,10,client_actif,3,telephone,PACA,2957.0,3,2194.24,"auto, habitation, sante",1,10,6.1,2024-10-24,"email, telephone, web",1,5051.65,2022-06-02,57050.0
CLI03642,60,11,client_actif,1,web,BFC,2769.0,1,1282.6,sante,0,18,6.67,2024-12-29,"app_mobile, email, web",0,0.0,,6413.0
CLI03643,54,8,résilié,2,app_mobile,ARA,4222.0,0,2312.43,"auto, epargne",4,1,9.0,2024-11-30,telephone,4,64257.89,2024-12-23,25437.0
CLI03644,78,12,client_inactif,3,app_mobile,ARA,2433.0,2,3331.49,"auto, epargne, habitation",0,1,4.0,2023-04-03,app_mobile,0,0.0,,0.0
CLI03645,50,14,client_actif,3,web,IDF,2662.0,2,3140.93,"auto, epargne, prevoyance",1,12,5.83,2024-10-30,"agence, app_mobile, telephone, web",1,1324.23,2024-09-19,47114.0
CLI03646,73,14,client_inactif,1,app_mobile,PACA,2294.0,0,1732.27,epargne,0,3,6.67,2024-11-03,"app_mobile, email, web",0,0.0,,0.0
CLI03647,20,4,client_actif,2,app_mobile,IDF,4171.0,1,2807.64,"epargne, sante",2,8,6.38,2024-11-01,"agence, app_mobile, email, telephone",2,19099.1,2024-07-23,126344.0
CLI03648,71,22,client_inactif,1,agence,PACA,3238.0,1,519.87,prevoyance,0,1,7.0,2024-07-28,agence,0,0.0,,0.0
CLI03649,36,18,client_inactif,5,telephone,NAQ,4214.0,1,4311.19,"auto, epargne, habitation, prevoyance, sante",5,3,7.0,2024-10-19,"app_mobile, telephone",5,47524.29,2024-05-15,125025.0
CLI03650,40,19,client_actif,4,web,BFC,5424.0,4,4486.02,"auto, epargne, prevoyance, sante",2,11,6.18,2024-10-06,"agence, email, web",2,6436.92,2024-12-28,112151.0
CLI03651,46,24,client_inactif,1,web,ARA,2113.0,1,740.91,auto,1,1,6.0,2024-07-13,web,1,544.45,2007-09-21,14077.0
CLI03652,47,13,client_actif,4,app_mobile,PACA,3770.0,4,4067.91,"epargne, habitation, prevoyance, sante",2,11,5.82,2024-11-20,"agence, app_mobile, email, telephone",2,52583.8,2024-11-18,73222.0
CLI03653,56,16,client_actif,4,app_mobile,ARA,2569.0,3,3983.27,"auto, epargne, prevoyance, sante",6,18,6.28,2024-12-08,"agence, app_mobile, telephone, web",6,53070.86,2023-12-27,35849.0
CLI03654,61,17,client_actif,2,agence,ARA,2181.0,2,2331.24,"epargne, habitation",0,18,6.33,2024-11-13,"agence, app_mobile, email, telephone, web",0,0.0,,9325.0
CLI03655,64,20,client_inactif,3,app_mobile,OCC,1480.0,1,1371.85,"auto, habitation, prevoyance",4,1,7.0,2024-08-01,app_mobile,4,35485.69,2024-01-27,1372.0
CLI03656,42,2,client_actif,2,web,IDF,4716.0,2,2340.0,"epargne, habitation",0,23,6.26,2024-09-07,"agence, email, telephone, web",0,0.0,,53820.0
CLI03657,54,1,prospect,3,agence,BFC,3702.0,2,2848.23,"auto, epargne, prevoyance",0,3,6.0,2024-11-15,"agence, email, telephone",0,0.0,,31331.0
CLI03658,64,0,client_inactif,1,telephone,PACA,2597.0,1,297.45,habitation,0,2,6.0,2024-11-10,telephone,0,0.0,,297.0
CLI03659,25,9,client_actif,1,app_mobile,NAQ,3360.0,1,536.87,auto,0,19,6.32,2024-11-15,"agence, app_mobile, web",0,0.0,,21475.0
CLI03660,59,18,prospect,2,app_mobile,BFC,1200.0,1,2801.19,"auto, epargne",0,7,5.29,2024-04-08,"app_mobile, web",0,0.0,,16807.0
CLI03661,75,16,client_actif,1,web,OCC,2715.0,1,735.74,auto,1,18,6.17,2024-11-01,"agence, email, telephone, web",1,5651.62,2017-08-02,0.0
CLI03662,33,11,client_actif,3,web,IDF,2114.0,3,3106.12,"epargne, habitation, sante",3,22,6.64,2024-12-28,"agence, app_mobile, email, telephone, web",3,41597.55,2024-06-25,99396.0
CLI03663,25,0,client_actif,1,web,NAQ,4101.0,1,1848.14,epargne,3,22,6.36,2024-11-29,"agence, app_mobile, telephone, web",0,0.0,,73926.0
CLI03664,18,11,prospect,2,app_mobile,NAQ,4162.0,2,3255.69,"epargne, sante",2,5,6.8,2024-10-18,app_mobile,2,38337.81,2024-12-18,153017.0
CLI03665,61,16,résilié,4,telephone,ARA,3601.0,0,3748.32,"epargne, habitation, prevoyance, sante",6,3,7.33,2024-09-11,"email, telephone, web",6,67942.49,2023-06-18,14993.0
CLI03666,22,23,client_inactif,2,app_mobile,IDF,3653.0,0,641.13,"habitation, prevoyance",1,2,4.0,2024-11-23,"app_mobile, email",1,6082.87,2024-04-20,27569.0
CLI03667,20,2,client_actif,2,web,OCC,2215.0,1,743.91,"habitation, prevoyance",0,8,5.62,2024-12-06,"agence, telephone, web",0,0.0,,33476.0
CLI03668,18,10,client_actif,5,web,PACA,3445.0,4,4660.34,"auto, epargne, habitation, prevoyance, sante",2,9,6.11,2024-08-06,"agence, email, web",2,3307.99,2023-12-12,219036.0
CLI03669,21,16,client_actif,4,app_mobile,PACA,1559.0,2,2516.99,"auto, habitation, prevoyance, sante",4,20,6.05,2024-12-18,"agence, app_mobile, email, telephone, web",4,27812.44,2023-11-15,110748.0
CLI03670,57,22,client_actif,1,agence,OCC,1437.0,1,1666.15,epargne,0,23,7.26,2024-12-31,"agence, email, telephone, web",0,0.0,,13329.0
CLI03671,52,2,prospect,2,app_mobile,ARA,2705.0,0,1491.88,"habitation, sante",0,4,7.0,2024-12-18,"app_mobile, telephone",0,0.0,,19394.0
CLI03672,49,7,client_actif,5,app_mobile,ARA,3277.0,5,4036.41,"auto, epargne, habitation, prevoyance, sante",10,11,6.45,2024-11-07,"app_mobile, email, telephone, web",10,89220.18,2024-09-02,64583.0
CLI03673,59,19,client_inactif,2,app_mobile,NAQ,3338.0,0,1846.35,"prevoyance, sante",0,1,8.0,2023-02-05,telephone,0,0.0,,11078.0
CLI03674,51,3,client_actif,2,web,IDF,1669.0,2,1502.2,"habitation, sante",1,5,4.2,2024-12-24,web,1,8291.85,2022-08-21,21031.0
CLI03675,60,20,client_actif,1,web,NAQ,1404.0,1,1628.01,epargne,1,7,5.71,2024-11-30,"agence, app_mobile, email, telephone, web",1,39206.6,2017-08-12,8140.0
CLI03676,42,21,client_inactif,1,web,PACA,2774.0,0,2181.06,epargne,0,1,5.0,2023-11-18,agence,0,0.0,,50164.0
CLI03677,27,6,client_actif,3,web,OCC,2011.0,3,3342.24,"epargne, prevoyance, sante",3,22,6.68,2024-12-12,"agence, app_mobile, email, web",3,84090.56,2022-01-13,127005.0
CLI03678,38,13,client_actif,3,web,IDF,3351.0,3,2393.34,"auto, habitation, sante",4,18,7.22,2024-12-18,"agence, app_mobile, email, telephone, web",4,40947.69,2021-10-07,64620.0
CLI03679,63,13,client_actif,5,web,OCC,1888.0,1,4758.68,"auto, epargne, habitation, prevoyance, sante",3,21,6.33,2024-12-18,"agence, app_mobile, email, web",3,60626.37,2021-09-03,9517.0
CLI03680,56,3,prospect,3,agence,NAQ,4550.0,3,3819.33,"epargne, prevoyance, sante",4,7,6.71,2024-09-27,"agence, email, telephone",4,27895.15,2024-12-09,34374.0
CLI03681,44,15,client_inactif,1,agence,BFC,3126.0,0,230.55,habitation,0,4,7.75,2024-09-30,"agence, telephone",0,0.0,,4842.0
CLI03682,44,23,client_actif,1,agence,PACA,2668.0,1,1212.23,sante,1,13,7.31,2024-12-22,"agence, app_mobile, email, web",1,2073.49,2006-04-24,25457.0
CLI03683,19,21,client_inactif,5,telephone,PACA,1767.0,3,4760.23,"auto, epargne, habitation, prevoyance, sante",7,3,6.33,2024-07-01,"agence, telephone",7,34217.34,2024-10-02,218971.0
CLI03684,58,0,résilié,1,web,BFC,1611.0,0,418.15,prevoyance,0,2,4.5,2023-09-03,"agence, web",0,0.0,,2927.0
CLI03685,65,16,résilié,1,telephone,IDF,2511.0,0,258.57,habitation,2,1,5.0,2023-01-05,telephone,2,12604.94,2024-12-31,0.0
CLI03686,30,24,résilié,4,app_mobile,ARA,2279.0,0,3783.11,"auto, epargne, habitation, prevoyance",3,1,7.0,2023-08-15,app_mobile,3,29684.29,2020-01-19,132409.0
CLI03687,26,9,client_actif,2,app_mobile,IDF,1241.0,2,1057.33,"auto, prevoyance",0,24,6.5,2024-12-19,"agence, app_mobile, email, web",0,0.0,,41236.0
CLI03688,69,21,client_actif,1,app_mobile,PACA,4034.0,1,407.51,prevoyance,0,6,6.33,2024-11-09,"agence, app_mobile, email, telephone",0,0.0,,0.0
CLI03689,53,15,client_actif,4,web,OCC,1805.0,3,3537.62,"auto, epargne, habitation, prevoyance",3,19,6.0,2024-11-18,"telephone, web",3,23788.54,2022-02-28,42451.0
CLI03690,39,15,client_actif,5,email,NAQ,3117.0,5,4626.83,"auto, epargne, habitation, prevoyance, sante",5,15,6.0,2024-10-23,"agence, app_mobile, email",5,31571.64,2024-10-05,120298.0
CLI03691,59,7,client_inactif,1,web,OCC,3198.0,1,1626.36,epargne,0,1,4.0,2024-08-07,email,0,0.0,,9758.0
CLI03692,43,6,client_actif,4,web,PACA,1343.0,2,4423.28,"auto, epargne, prevoyance, sante",3,12,6.67,2024-07-22,"app_mobile, email, telephone, web",3,5353.23,2024-05-28,97312.0
CLI03693,75,5,résilié,2,web,OCC,2454.0,0,1267.82,"auto, prevoyance",1,1,5.0,2023-06-28,email,1,17804.52,2024-05-26,0.0
CLI03694,71,15,client_inactif,2,web,ARA,1531.0,0,1946.65,"auto, sante",2,3,7.0,2024-12-17,web,2,2291.1,2024-12-11,0.0
CLI03695,29,19,résilié,4,web,ARA,3167.0,0,3476.38,"epargne, habitation, prevoyance, sante",3,1,5.0,2023-03-19,web,3,19894.91,2022-07-28,125150.0
CLI03696,34,15,client_inactif,5,web,IDF,2856.0,0,4292.12,"auto, epargne, habitation, prevoyance, sante",0,4,6.75,2024-10-23,"app_mobile, web",0,0.0,,133056.0
CLI03697,31,6,client_actif,1,web,OCC,2730.0,0,420.18,prevoyance,0,16,6.0,2024-12-28,"agence, app_mobile, telephone, web",0,0.0,,14286.0
CLI03698,31,8,prospect,1,telephone,OCC,2062.0,1,1797.4,epargne,0,5,6.6,2024-11-06,"app_mobile, telephone",0,0.0,,61112.0
CLI03699,74,13,prospect,1,web,PACA,2774.0,1,1349.79,sante,3,1,8.0,2024-12-24,web,3,1576.09,2024-11-29,0.0
CLI03700,51,10,client_actif,2,web,IDF,2460.0,1,712.63,"habitation, prevoyance",0,8,6.5,2024-11-04,web,0,0.0,,9977.0
CLI03701,70,13,client_actif,1,agence,IDF,1470.0,1,1082.93,sante,0,9,6.22,2024-10-26,"agence, app_mobile, email, web",0,0.0,,0.0
CLI03702,74,6,client_inactif,2,email,OCC,1950.0,0,3207.11,"epargne, sante",0,4,5.75,2024-04-07,"app_mobile, email, web",0,0.0,,0.0
CLI03703,37,0,client_inactif,1,web,NAQ,1200.0,1,1719.54,epargne,1,3,6.33,2024-03-08,"telephone, web",1,32259.98,2024-12-30,48147.0
CLI03704,28,24,client_actif,2,web,OCC,2211.0,2,863.11,"auto, habitation",1,6,7.0,2024-11-15,"app_mobile, email, telephone, web",1,1743.59,2013-09-01,31935.0
CLI03705,33,12,prospect,1,email,OCC,1982.0,1,306.39,habitation,0,5,7.4,2024-07-23,email,0,0.0,,9804.0
CLI03706,68,19,client_actif,3,web,OCC,3425.0,2,2397.81,"auto, habitation, sante",5,19,6.53,2024-11-21,"agence, email, telephone, web",5,11697.0,2024-04-15,0.0
CLI03707,48,2,prospect,1,app_mobile,ARA,3315.0,1,333.92,habitation,1,1,6.0,2024-12-18,app_mobile,1,6351.9,2024-12-10,5677.0
CLI03708,72,19,client_actif,1,web,BFC,2991.0,1,1629.21,epargne,2,7,5.57,2024-05-19,"app_mobile, email, web",2,88091.87,2024-08-24,0.0
CLI03709,23,3,client_actif,4,telephone,IDF,3652.0,4,4429.13,"auto, epargne, habitation, sante",0,20,7.05,2024-11-30,"app_mobile, email, telephone, web",0,0.0,,186023.0
CLI03710,73,10,prospect,3,email,BFC,1739.0,2,2169.33,"auto, prevoyance, sante",0,3,6.67,2024-09-24,"email, telephone",0,0.0,,0.0
CLI03711,36,1,client_actif,1,telephone,ARA,3086.0,1,469.17,prevoyance,1,10,6.6,2024-12-13,"agence, telephone, web",1,9328.54,2024-10-10,13606.0
CLI03712,54,13,client_actif,1,web,NAQ,1506.0,1,767.08,auto,0,14,5.79,2024-12-20,"app_mobile, email, telephone, web",0,0.0,,8438.0
CLI03713,75,11,client_actif,3,app_mobile,PACA,2371.0,3,2345.41,"auto, habitation, sante",1,17,6.47,2024-12-25,"agence, app_mobile, email, telephone, web",1,5956.45,2018-09-23,0.0
CLI03714,21,16,client_actif,2,web,NAQ,3107.0,1,2610.55,"epargne, prevoyance",0,16,6.56,2024-08-27,"agence, app_mobile, email, web",0,0.0,,114864.0
CLI03715,64,11,client_actif,3,telephone,NAQ,2321.0,2,2189.43,"habitation, prevoyance, sante",0,21,6.62,2024-12-26,"agence, app_mobile, telephone, web",0,0.0,,2189.0
CLI03716,78,11,client_actif,2,telephone,PACA,4270.0,1,862.37,"auto, habitation",1,6,6.83,2024-12-20,"agence, app_mobile, email, telephone",1,774.89,2019-10-28,0.0
CLI03717,21,0,résilié,1,app_mobile,NAQ,2487.0,0,553.97,auto,2,1,3.0,2023-12-12,app_mobile,0,0.0,,24375.0
CLI03718,37,12,client_actif,2,agence,NAQ,3521.0,1,2490.0,"auto, epargne",3,19,7.05,2024-11-27,"agence, email",3,13794.09,2020-04-09,69720.0
CLI03719,27,13,client_actif,3,web,IDF,2562.0,3,2362.0,"auto, prevoyance, sante",0,24,6.0,2024-10-03,"agence, app_mobile, email, telephone, web",0,0.0,,89756.0
CLI03720,41,23,client_inactif,4,app_mobile,NAQ,2919.0,1,2572.78,"auto, habitation, prevoyance, sante",2,1,9.0,2024-01-16,app_mobile,2,8765.76,2021-12-31,61747.0
CLI03721,71,1,client_actif,1,agence,PACA,2471.0,1,292.46,habitation,0,18,6.56,2024-12-06,"agence, app_mobile, email, telephone, web",0,0.0,,0.0
CLI03722,52,11,résilié,2,app_mobile,PACA,2959.0,0,2217.51,"epargne, prevoyance",2,1,4.0,2023-08-14,app_mobile,2,69346.15,2018-05-07,28828.0
CLI03723,43,20,client_actif,1,app_mobile,NAQ,4354.0,0,753.39,auto,0,5,5.8,2024-08-14,"agence, app_mobile, web",0,0.0,,16575.0
CLI03724,54,15,client_actif,2,web,ARA,4189.0,1,2404.14,"epargne, prevoyance",1,13,6.0,2024-11-25,"agence, app_mobile, email, telephone, web",1,1931.91,2024-03-23,26446.0
CLI03725,55,3,prospect,4,telephone,NAQ,2362.0,4,4365.88,"auto, epargne, habitation, sante",2,2,6.0,2024-06-24,telephone,2,5521.48,2024-09-05,43659.0
CLI03726,38,7,client_actif,2,telephone,BFC,2594.0,2,2142.13,"auto, sante",3,5,7.0,2024-11-24,"agence, telephone",3,9374.25,2024-03-19,57838.0
CLI03727,71,1,client_actif,4,email,NAQ,2846.0,4,4058.04,"auto, epargne, prevoyance, sante",7,22,5.73,2024-12-05,"agence, email, telephone",7,91623.86,2024-12-23,0.0
CLI03728,57,9,client_actif,2,agence,NAQ,3378.0,2,1983.17,"epargne, habitation",2,22,7.05,2024-12-29,"agence, app_mobile, email, telephone, web",2,22874.6,2022-12-19,15865.0
CLI03729,56,8,client_actif,4,app_mobile,ARA,4469.0,3,4398.51,"auto, epargne, prevoyance, sante",0,13,6.0,2024-12-28,"agence, app_mobile, email, telephone",0,0.0,,39587.0
CLI03730,38,22,client_actif,3,web,OCC,3957.0,3,3630.64,"epargne, habitation, sante",3,15,6.13,2024-12-18,"agence, email, telephone, web",3,24753.71,2024-12-20,98027.0
CLI03731,27,14,prospect,1,email,PACA,2560.0,1,324.43,habitation,0,5,6.0,2024-11-28,"email, telephone",0,0.0,,12328.0
CLI03732,55,12,client_actif,1,app_mobile,BFC,3163.0,0,290.04,habitation,3,20,6.2,2024-08-27,"agence, app_mobile, telephone, web",3,31107.23,2024-06-23,2900.0
CLI03733,63,22,client_actif,2,agence,IDF,3003.0,2,3123.84,"epargne, sante",0,12,6.42,2024-12-04,"agence, app_mobile, email, web",0,0.0,,6248.0
