client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel
CLI03661,75,16,client_actif,1,web,OCC,2715.0
CLI03662,33,11,client_actif,3,web,IDF,2114.0
CLI03663,25,0,client_actif,1,web,NAQ,4101.0
CLI03664,18,11,prospect,2,app_mobile,NAQ,4162.0
CLI03665,61,16,résilié,4,telephone,ARA,3601.0
CLI03666,22,23,client_inactif,2,app_mobile,IDF,3653.0
CLI03667,20,2,client_actif,2,web,OCC,2215.0
CLI03668,18,10,client_actif,5,web,PACA,3445.0
CLI03669,21,16,client_actif,4,app_mobile,PACA,1559.0
CLI03670,57,22,client_actif,1,agence,OCC,1437.0
CLI03671,52,2,prospect,2,app_mobile,ARA,2705.0
CLI03672,49,7,client_actif,5,app_mobile,ARA,3277.0
CLI03673,59,19,client_inactif,2,app_mobile,NAQ,3338.0
CLI03674,51,3,client_actif,2,web,IDF,1669.0
CLI03675,60,20,client_actif,1,web,NAQ,1404.0
CLI03676,42,21,client_inactif,1,web,PACA,2394.0
CLI03677,27,6,client_actif,3,web,OCC,2011.0
CLI03678,38,13,client_actif,3,web,IDF,3351.0
CLI03679,63,13,client_actif,5,web,OCC,1888.0
CLI03680,56,3,prospect,3,agence,IDF,4550.0
CLI03681,44,15,client_inactif,1,agence,BFC,3126.0
CLI03682,44,23,client_actif,1,agence,PACA,2668.0
CLI03683,19,21,client_inactif,5,telephone,PACA,1767.0
CLI03684,58,0,résilié,1,web,BFC,1611.0
CLI03685,65,16,résilié,1,telephone,IDF,2511.0
CLI03686,30,24,résilié,4,app_mobile,ARA,2279.0
CLI03687,26,9,client_actif,2,app_mobile,IDF,1241.0
CLI03688,69,21,client_actif,1,app_mobile,PACA,4034.0
CLI03689,53,15,client_actif,4,web,OCC,1805.0
CLI03690,39,15,client_actif,5,email,NAQ,3117.0
CLI03691,59,7,client_inactif,1,web,OCC,3198.0
CLI03692,43,6,client_actif,4,web,PACA,1343.0
CLI03693,75,5,résilié,2,web,OCC,2454.0
CLI03694,71,15,client_inactif,2,web,ARA,1531.0
CLI03695,29,19,résilié,4,web,ARA,3167.0
CLI03696,34,15,client_inactif,5,web,IDF,2856.0
CLI03697,31,6,client_actif,1,web,OCC,2730.0
CLI03698,31,8,prospect,1,telephone,OCC,2062.0
CLI03699,74,13,prospect,1,web,PACA,3863.0
CLI03700,51,10,client_actif,2,web,IDF,2460.0
CLI03701,70,13,client_actif,1,agence,IDF,1470.0
CLI03702,74,6,client_inactif,2,email,OCC,1950.0
CLI03703,37,0,client_inactif,1,web,NAQ,1200.0
CLI03704,28,24,client_actif,2,web,OCC,2211.0
CLI03705,33,12,prospect,1,email,OCC,1982.0
CLI03706,68,19,client_actif,3,web,OCC,3425.0
CLI03707,48,2,prospect,1,app_mobile,ARA,3315.0
CLI03708,72,19,client_actif,1,web,BFC,2991.0
CLI03709,23,3,client_actif,4,telephone,IDF,3652.0
CLI03710,73,10,prospect,3,email,BFC,1739.0
CLI03711,36,1,client_actif,1,telephone,ARA,3086.0
CLI03712,54,13,client_actif,1,web,NAQ,1506.0
CLI03713,75,11,client_actif,3,app_mobile,PACA,2371.0
CLI03714,21,16,client_actif,2,web,NAQ,3107.0
CLI03715,64,11,client_actif,3,telephone,IDF,2321.0
CLI03716,78,11,client_actif,2,telephone,PACA,4270.0
CLI03717,21,0,résilié,1,app_mobile,BFC,2487.0
CLI03718,37,12,client_actif,2,agence,NAQ,3521.0
CLI03719,27,13,client_actif,3,web,IDF,2562.0
CLI03720,41,23,client_inactif,4,app_mobile,NAQ,2919.0
CLI03721,71,1,client_actif,1,agence,PACA,2471.0
CLI03722,52,11,résilié,2,app_mobile,PACA,2959.0
CLI03723,43,20,client_actif,1,app_mobile,NAQ,4354.0
CLI03724,54,15,client_actif,2,web,ARA,4189.0
CLI03725,55,3,prospect,4,telephone,NAQ,2362.0
CLI03726,38,7,client_actif,2,telephone,BFC,2594.0
CLI03727,71,1,client_actif,4,email,NAQ,2846.0
CLI03728,57,9,client_actif,2,agence,NAQ,3378.0
CLI03729,56,8,client_actif,4,app_mobile,ARA,4469.0
CLI03730,38,22,client_actif,3,web,OCC,3957.0
CLI03731,27,14,prospect,1,email,PACA,2560.0
CLI03732,55,12,client_actif,1,app_mobile,BFC,3163.0
CLI03733,63,22,client_actif,2,agence,IDF,3003.0
CLI03734,21,16,client_actif,1,agence,PACA,2255.0
CLI03735,77,15,client_actif,2,telephone,PACA,3712.0
CLI03736,74,1,client_inactif,2,web,OCC,1200.0
CLI03737,62,19,client_actif,5,web,PACA,3706.0
CLI03738,37,19,client_actif,2,agence,PACA,3171.0
CLI03739,34,13,client_actif,3,telephone,ARA,1200.0
CLI03740,72,2,client_actif,4,agence,ARA,1862.0
CLI03741,24,22,résilié,4,app_mobile,ARA,1200.0
CLI03742,21,11,client_actif,1,app_mobile,ARA,4327.0
CLI03743,46,7,prospect,2,agence,ARA,1908.0
CLI03744,31,1,client_actif,1,agence,BFC,3619.0
CLI03745,20,3,client_inactif,2,agence,IDF,3651.0
CLI03746,41,13,prospect,2,web,OCC,2691.0
CLI03747,54,15,résilié,3,telephone,NAQ,2202.0
CLI03748,33,18,résilié,2,app_mobile,BFC,3261.0
CLI03749,75,1,prospect,2,agence,ARA,2994.0
CLI03750,72,11,résilié,5,web,OCC,3643.0
CLI03751,69,13,client_actif,1,web,NAQ,1744.0
CLI03752,21,5,client_inactif,2,telephone,PACA,3720.0
CLI03753,73,12,client_actif,3,web,BFC,4013.0
CLI03754,79,3,client_actif,1,app_mobile,PACA,2569.0
CLI03755,41,21,client_actif,2,app_mobile,OCC,1940.0
CLI03756,51,17,client_inactif,1,agence,IDF,2365.0
CLI03757,47,11,prospect,4,web,IDF,2224.0
CLI03758,35,19,client_actif,1,web,OCC,2637.0
CLI03759,36,21,client_actif,1,telephone,IDF,2136.0
CLI03760,48,20,client_actif,2,app_mobile,IDF,3211.0
CLI03761,77,18,client_actif,1,web,PACA,3373.0
CLI03762,77,7,client_actif,1,web,IDF,2477.0
CLI03763,36,6,client_actif,2,email,IDF,1200.0
CLI03764,66,15,prospect,2,web,OCC,3199.0
CLI03765,63,18,prospect,2,agence,IDF,1472.0
CLI03766,36,5,prospect,2,app_mobile,BFC,3025.0
CLI03767,39,19,client_actif,2,telephone,ARA,2865.0
CLI03768,41,20,résilié,3,agence,ARA,2504.0
CLI03769,62,10,prospect,1,app_mobile,OCC,3380.0
CLI03770,29,4,résilié,1,web,ARA,3127.0
CLI03771,47,15,client_inactif,3,telephone,PACA,3149.0
CLI03772,75,6,client_actif,4,app_mobile,BFC,3539.0
CLI03773,55,4,client_actif,1,telephone,BFC,2428.0
CLI03774,70,10,client_inactif,2,app_mobile,OCC,2416.0
CLI03775,48,14,prospect,2,agence,IDF,3770.0
CLI03776,53,2,client_actif,2,web,ARA,3378.0
CLI03777,36,4,client_actif,3,agence,PACA,2377.0
CLI03778,65,22,client_actif,1,web,OCC,1200.0
CLI03779,62,20,client_inactif,3,app_mobile,OCC,3153.0
CLI03780,53,4,prospect,1,web,IDF,3237.0
CLI03781,47,8,client_actif,2,web,NAQ,1709.0
CLI03782,72,14,client_actif,3,web,ARA,2036.0
CLI03783,66,2,client_actif,2,web,PACA,2433.0
CLI03784,72,5,client_actif,1,telephone,OCC,3207.0
CLI03785,50,16,client_actif,5,app_mobile,ARA,5035.0
CLI03786,35,20,client_inactif,4,agence,PACA,3806.0
CLI03787,69,7,client_actif,3,web,BFC,1442.0
CLI03788,66,20,client_inactif,2,app_mobile,BFC,2407.0
CLI03789,76,24,client_actif,1,app_mobile,PACA,2715.0
CLI03790,45,10,prospect,4,email,BFC,3252.0
CLI03791,76,5,prospect,2,telephone,OCC,2069.0
CLI03792,64,7,prospect,4,app_mobile,ARA,3326.0
CLI03793,28,9,client_actif,1,agence,PACA,2338.0
CLI03794,74,23,client_actif,1,web,OCC,3325.0
CLI03795,77,2,client_inactif,5,app_mobile,ARA,2868.0
CLI03796,71,22,client_inactif,2,web,ARA,4641.0
CLI03797,62,13,prospect,1,web,OCC,3681.0
CLI03798,50,22,client_actif,1,web,ARA,3982.0
CLI03799,34,13,client_actif,2,agence,NAQ,1848.0
CLI03800,23,9,client_actif,1,app_mobile,PACA,2321.0
CLI03801,21,11,prospect,2,agence,PACA,3094.0
CLI03802,37,5,prospect,2,app_mobile,ARA,1690.0
CLI03803,65,11,résilié,3,web,OCC,3741.0
CLI03804,64,22,client_inactif,2,agence,IDF,2917.0
CLI03805,44,13,client_actif,5,telephone,BFC,3790.0
CLI03806,32,1,client_actif,1,telephone,ARA,3234.0
CLI03807,23,8,client_actif,2,app_mobile,IDF,2840.0
CLI03808,64,9,client_inactif,1,agence,ARA,2690.0
CLI03809,31,16,client_actif,3,agence,IDF,2108.0
CLI03810,77,16,prospect,5,web,ARA,2054.0
CLI03811,28,2,client_inactif,3,web,OCC,3600.0
CLI03812,56,18,client_actif,2,web,BFC,3401.0
CLI03813,26,0,client_actif,2,web,IDF,3911.0
CLI03814,43,11,client_actif,3,app_mobile,NAQ,2309.0
CLI03815,33,6,client_actif,4,email,OCC,3810.0
CLI03816,22,3,client_actif,5,app_mobile,BFC,2641.0
CLI03817,74,9,client_actif,2,agence,ARA,3322.0
CLI03818,69,12,client_actif,5,agence,IDF,3962.0
CLI03819,78,1,prospect,1,web,BFC,4664.0
CLI03820,27,9,client_inactif,1,web,PACA,3765.0
CLI03821,67,20,client_actif,1,app_mobile,OCC,2983.0
CLI03822,20,21,prospect,1,agence,IDF,3305.0
CLI03823,30,24,client_actif,3,email,OCC,3924.0
CLI03824,60,3,client_inactif,4,app_mobile,IDF,3439.0
CLI03825,66,17,client_inactif,3,telephone,PACA,2441.0
CLI03826,47,4,client_actif,2,app_mobile,NAQ,3353.0
CLI03827,79,18,client_actif,2,agence,PACA,3973.0
CLI03828,71,1,client_inactif,3,app_mobile,ARA,4431.0
CLI03829,62,11,client_actif,2,web,OCC,2856.0
CLI03830,23,16,client_actif,3,web,NAQ,1795.0
CLI03831,34,9,résilié,3,web,OCC,1200.0
CLI03832,76,1,prospect,3,app_mobile,BFC,3516.0
CLI03833,62,5,résilié,2,agence,IDF,1420.0
CLI03834,68,7,client_inactif,4,web,ARA,3088.0
CLI03835,70,18,client_actif,1,agence,ARA,3770.0
CLI03836,36,10,résilié,2,web,OCC,2653.0
CLI03837,59,24,client_inactif,3,agence,ARA,1454.0
CLI03838,52,11,client_actif,2,agence,OCC,1666.0
CLI03839,63,8,client_actif,4,agence,IDF,1972.0
CLI03840,43,1,prospect,1,app_mobile,IDF,2688.0
CLI03841,68,7,client_actif,2,web,OCC,3884.0
CLI03842,22,10,client_inactif,4,telephone,PACA,2811.0
CLI03843,46,20,client_actif,2,web,PACA,4738.0
CLI03844,54,3,client_actif,2,web,IDF,3737.0
CLI03845,37,9,client_actif,1,web,NAQ,3066.0
CLI03846,66,20,client_inactif,1,agence,PACA,2736.0
CLI03847,38,19,prospect,3,agence,OCC,2352.0
CLI03848,27,15,client_actif,1,agence,IDF,2934.0
CLI03849,22,7,client_actif,4,app_mobile,ARA,3288.0
CLI03850,53,3,client_actif,3,web,ARA,3089.0
CLI03851,23,9,prospect,1,telephone,PACA,2351.0
CLI03852,43,11,client_actif,3,app_mobile,NAQ,1871.0
CLI03853,21,13,client_actif,2,app_mobile,BFC,4476.0
CLI03854,79,15,client_actif,1,app_mobile,PACA,3371.0
CLI03855,56,21,résilié,1,web,NAQ,3120.0
CLI03856,56,17,prospect,2,web,PACA,3256.0
CLI03857,67,20,client_actif,3,app_mobile,ARA,3791.0
CLI03858,52,21,prospect,2,web,NAQ,2379.0
CLI03859,18,20,client_actif,2,web,ARA,2683.0
CLI03860,41,11,client_actif,3,telephone,OCC,2123.0
CLI03861,74,17,client_actif,3,app_mobile,OCC,2794.0
CLI03862,53,6,prospect,2,app_mobile,IDF,2192.0
CLI03863,23,19,client_actif,3,agence,ARA,1894.0
CLI03864,58,23,client_actif,1,email,ARA,1342.0
CLI03865,71,22,client_inactif,4,web,IDF,4292.0
CLI03866,63,6,client_actif,2,telephone,OCC,2499.0
CLI03867,77,8,client_actif,3,app_mobile,OCC,3238.0
CLI03868,61,0,client_actif,2,web,NAQ,2887.0
CLI03869,77,5,client_actif,1,web,NAQ,3248.0
CLI03870,74,5,client_actif,2,app_mobile,BFC,1200.0
CLI03871,48,21,client_actif,2,agence,OCC,2377.0
CLI03872,37,11,client_actif,3,web,BFC,3844.0
CLI03873,41,21,client_actif,2,app_mobile,PACA,4549.0
CLI03874,42,11,client_actif,3,agence,ARA,2472.0
CLI03875,53,9,résilié,3,app_mobile,NAQ,2576.0
CLI03876,38,22,client_actif,3,telephone,PACA,3760.0
CLI03877,47,5,client_actif,1,telephone,NAQ,3197.0
CLI03878,41,16,client_inactif,5,app_mobile,IDF,2827.0
CLI03879,61,18,client_actif,3,email,ARA,2742.0
CLI03880,59,17,client_actif,3,web,BFC,2287.0
CLI03881,47,5,client_actif,1,web,BFC,2255.0
CLI03882,39,23,prospect,2,app_mobile,NAQ,2919.0
CLI03883,45,18,client_actif,1,agence,OCC,3085.0
CLI03884,24,9,client_inactif,2,agence,BFC,3132.0
CLI03885,52,23,prospect,1,app_mobile,IDF,2183.0
CLI03886,72,7,client_actif,2,web,IDF,3999.0
CLI03887,45,20,client_inactif,2,web,OCC,1341.0
CLI03888,31,23,client_inactif,2,telephone,IDF,3277.0
CLI03889,73,5,client_actif,2,telephone,ARA,2314.0
CLI03890,27,20,client_actif,4,agence,NAQ,2021.0
CLI03891,33,24,client_actif,1,agence,IDF,2508.0
CLI03892,33,6,client_actif,3,app_mobile,ARA,1368.0
CLI03893,71,23,client_actif,1,web,OCC,3119.0
CLI03894,48,0,client_actif,1,app_mobile,NAQ,4253.0
CLI03895,59,17,résilié,1,agence,OCC,2220.0
CLI03896,42,23,prospect,3,app_mobile,NAQ,4916.0
CLI03897,30,24,client_actif,2,web,IDF,2025.0
CLI03898,23,19,client_actif,4,email,IDF,2419.0
CLI03899,61,11,client_actif,2,telephone,NAQ,4024.0
CLI03900,26,15,prospect,1,web,ARA,1723.0
CLI03901,62,9,client_actif,3,agence,ARA,2596.0
CLI03902,53,9,client_inactif,1,telephone,ARA,4347.0
CLI03903,73,13,client_actif,3,web,PACA,1739.0
CLI03904,60,24,client_actif,1,app_mobile,BFC,3331.0
CLI03905,37,19,client_actif,1,app_mobile,BFC,3260.0
CLI03906,35,9,client_actif,3,app_mobile,BFC,1200.0
CLI03907,75,9,client_actif,5,telephone,ARA,2246.0
CLI03908,60,24,client_inactif,2,app_mobile,IDF,4943.0
CLI03909,74,10,résilié,3,web,PACA,3001.0
CLI03910,38,22,client_actif,1,web,ARA,3145.0
CLI03911,21,1,client_actif,3,web,IDF,3014.0
CLI03912,67,24,client_inactif,3,app_mobile,PACA,4639.0
CLI03913,50,19,client_actif,1,agence,IDF,1924.0
CLI03914,44,7,client_actif,1,web,NAQ,2189.0
CLI03915,24,22,client_actif,1,agence,IDF,2700.0
CLI03916,23,6,client_inactif,2,agence,PACA,3300.0
CLI03917,32,7,client_actif,1,web,ARA,2938.0
CLI03918,35,0,client_inactif,2,agence,BFC,2964.0
CLI03919,49,20,client_inactif,5,agence,PACA,2303.0
CLI03920,73,1,client_actif,1,app_mobile,ARA,3346.0
CLI03921,28,17,client_inactif,2,web,ARA,1200.0
CLI03922,37,14,client_inactif,2,agence,OCC,2307.0
CLI03923,41,0,client_actif,4,email,NAQ,2061.0
CLI03924,32,4,client_actif,2,app_mobile,OCC,1809.0
CLI03925,65,1,prospect,2,app_mobile,BFC,1200.0
CLI03926,24,19,client_actif,2,app_mobile,PACA,3009.0
CLI03927,38,2,client_actif,1,web,OCC,3187.0
CLI03928,59,18,client_actif,1,app_mobile,BFC,3193.0
CLI03929,43,17,client_actif,2,web,ARA,3647.0
CLI03930,61,21,client_inactif,1,web,PACA,3804.0
CLI03931,73,17,client_actif,2,app_mobile,OCC,1200.0
CLI03932,31,13,client_actif,1,web,IDF,3368.0
CLI03933,74,23,client_actif,2,app_mobile,BFC,2964.0
CLI03934,54,7,client_actif,1,web,BFC,2954.0
CLI03935,75,11,client_actif,4,web,NAQ,2689.0
CLI03936,38,20,client_actif,4,telephone,IDF,2305.0
CLI03937,35,9,client_actif,1,telephone,PACA,3275.0
CLI03938,22,22,client_inactif,1,web,OCC,1918.0
CLI03939,20,19,client_inactif,2,app_mobile,ARA,3793.0
CLI03940,40,16,client_actif,1,web,OCC,2352.0
CLI03941,43,10,client_inactif,2,app_mobile,PACA,1200.0
CLI03942,54,1,client_inactif,1,app_mobile,PACA,2901.0
CLI03943,41,3,prospect,4,web,PACA,1740.0
CLI03944,66,0,résilié,4,agence,PACA,1722.0
CLI03945,36,14,client_inactif,2,web,BFC,3415.0
CLI03946,68,12,client_actif,2,web,OCC,3641.0
CLI03947,42,7,client_actif,4,agence,IDF,2702.0
CLI03948,38,24,prospect,4,agence,ARA,1200.0
CLI03949,29,3,prospect,5,app_mobile,ARA,3278.0
CLI03950,74,9,client_inactif,1,app_mobile,NAQ,2512.0
CLI03951,78,18,client_actif,1,app_mobile,BFC,4040.0
CLI03952,58,17,client_inactif,3,app_mobile,PACA,4570.0
CLI03953,50,4,client_inactif,2,app_mobile,PACA,1446.0
CLI03954,67,18,client_actif,1,app_mobile,PACA,5025.0
CLI03955,70,22,client_actif,1,app_mobile,BFC,1398.0
CLI03956,21,21,prospect,4,agence,IDF,2315.0
CLI03957,59,15,client_actif,4,agence,PACA,3724.0
CLI03958,74,0,client_actif,2,app_mobile,NAQ,2151.0
CLI03959,24,11,prospect,4,app_mobile,NAQ,2068.0
CLI03960,39,23,prospect,2,app_mobile,IDF,1264.0
CLI03961,72,1,client_inactif,3,app_mobile,BFC,1598.0
CLI03962,50,20,client_actif,2,app_mobile,PACA,2067.0
CLI03963,34,24,client_actif,1,telephone,OCC,3497.0
CLI03964,41,7,client_actif,2,agence,OCC,4311.0
CLI03965,78,17,client_inactif,2,telephone,ARA,2117.0
CLI03966,78,24,client_actif,2,agence,IDF,2439.0
CLI03967,51,15,prospect,1,email,OCC,1906.0
CLI03968,45,4,résilié,5,agence,ARA,1425.0
CLI03969,75,21,client_actif,1,email,NAQ,1427.0
CLI03970,60,12,prospect,1,web,ARA,1652.0
CLI03971,58,18,client_actif,2,web,PACA,2755.0
CLI03972,56,2,client_inactif,2,app_mobile,PACA,2234.0
CLI03973,39,7,client_actif,2,email,NAQ,2460.0
CLI03974,66,11,client_actif,3,app_mobile,IDF,3157.0
CLI03975,34,1,client_actif,2,web,BFC,2717.0
CLI03976,51,10,résilié,2,app_mobile,PACA,1752.0
CLI03977,23,11,client_actif,3,agence,PACA,3662.0
CLI03978,63,17,client_actif,1,web,ARA,1200.0
CLI03979,23,12,résilié,2,agence,ARA,2103.0
CLI03980,51,4,prospect,4,email,ARA,4350.0
CLI03981,18,21,résilié,1,telephone,OCC,3106.0
CLI03982,27,11,résilié,2,web,NAQ,1200.0
CLI03983,38,1,client_inactif,4,web,IDF,1375.0
CLI03984,22,4,client_actif,2,app_mobile,ARA,2494.0
CLI03985,19,6,client_actif,2,app_mobile,IDF,2362.0
CLI03986,39,23,client_inactif,5,web,ARA,3438.0
CLI03987,65,11,résilié,1,agence,PACA,3818.0
CLI03988,74,15,client_actif,1,app_mobile,IDF,2336.0
CLI03989,19,22,client_inactif,4,telephone,OCC,2705.0
CLI03990,27,7,client_actif,4,telephone,ARA,1871.0
CLI03991,51,8,client_actif,2,web,BFC,2658.0
CLI03992,33,14,client_actif,2,email,NAQ,1877.0
CLI03993,65,4,client_inactif,3,agence,PACA,2822.0
CLI03994,68,12,client_actif,3,app_mobile,ARA,2236.0
CLI03995,78,4,client_actif,1,app_mobile,IDF,3363.0
CLI03996,56,10,résilié,1,app_mobile,ARA,3744.0
CLI03997,39,9,client_actif,2,web,PACA,3965.0
CLI03998,29,19,client_actif,4,agence,NAQ,2832.0
CLI03999,41,12,client_actif,4,web,NAQ,3346.0
CLI04000,64,8,client_actif,5,agence,NAQ,2350.0
CLI04001,57,20,client_actif,4,web,BFC,2043.0
CLI04002,55,13,résilié,2,web,PACA,1569.0
CLI04003,77,17,client_actif,2,app_mobile,BFC,3123.0
CLI04004,76,14,client_inactif,3,app_mobile,BFC,1200.0
CLI04005,27,9,prospect,3,app_mobile,ARA,3586.0
CLI04006,52,23,client_actif,2,web,PACA,2477.0
CLI04007,68,6,client_actif,1,telephone,PACA,2537.0
CLI04008,66,7,prospect,4,agence,ARA,3407.0
CLI04009,49,2,client_actif,2,web,OCC,1200.0
CLI04010,24,14,client_actif,2,app_mobile,BFC,2600.0
CLI04011,38,15,prospect,2,app_mobile,NAQ,4221.0
CLI04012,37,3,client_actif,3,web,IDF,2545.0
CLI04013,43,20,client_actif,1,agence,BFC,1609.0
CLI04014,21,5,client_actif,3,telephone,IDF,2488.0
CLI04015,63,0,résilié,1,agence,ARA,3978.0
CLI04016,69,3,client_actif,1,web,IDF,2111.0
CLI04017,39,10,client_actif,2,telephone,OCC,1414.0
CLI04018,32,11,résilié,3,web,PACA,2380.0
CLI04019,73,4,client_inactif,5,telephone,NAQ,1536.0
CLI04020,57,22,client_actif,3,web,IDF,1200.0
CLI04021,38,20,prospect,4,app_mobile,IDF,3478.0
CLI04022,32,15,client_actif,1,app_mobile,ARA,3743.0
CLI04023,39,12,client_actif,1,web,ARA,3177.0
CLI04024,69,12,client_inactif,2,agence,PACA,3604.0
CLI04025,45,16,client_inactif,1,agence,NAQ,2434.0
CLI04026,31,6,client_actif,3,web,IDF,4017.0
CLI04027,44,7,résilié,3,agence,PACA,2234.0
CLI04028,78,12,client_actif,5,app_mobile,NAQ,2800.0
CLI04029,58,22,prospect,1,web,PACA,2041.0
CLI04030,57,15,client_inactif,2,email,IDF,1538.0
CLI04031,75,3,client_actif,2,telephone,ARA,2228.0
CLI04032,45,7,client_inactif,1,web,ARA,4806.0
CLI04033,43,15,résilié,2,app_mobile,ARA,4180.0
CLI04034,66,20,client_actif,2,web,OCC,3498.0
CLI04035,19,9,client_actif,2,agence,PACA,2414.0
CLI04036,42,24,client_actif,2,telephone,IDF,2394.0
CLI04037,73,11,client_actif,1,app_mobile,PACA,4342.0
CLI04038,79,11,client_actif,2,telephone,ARA,2820.0
CLI04039,20,4,client_actif,1,app_mobile,BFC,3512.0
CLI04040,25,15,client_inactif,1,app_mobile,BFC,2302.0
CLI04041,61,0,client_actif,1,telephone,PACA,2532.0
CLI04042,50,8,client_actif,1,app_mobile,NAQ,3503.0
CLI04043,59,11,client_actif,2,app_mobile,BFC,2138.0
CLI04044,69,4,client_inactif,1,agence,BFC,3113.0
CLI04045,52,21,client_actif,2,web,PACA,2170.0
CLI04046,23,19,client_actif,3,web,OCC,3259.0
CLI04047,56,21,client_inactif,2,telephone,OCC,2143.0
CLI04048,69,23,client_actif,3,agence,ARA,4377.0
CLI04049,40,2,client_actif,2,telephone,IDF,2742.0
CLI04050,42,4,client_inactif,2,web,NAQ,3497.0
CLI04051,76,1,client_actif,3,app_mobile,IDF,2781.0
CLI04052,67,13,résilié,2,email,IDF,2349.0
CLI04053,60,1,prospect,3,web,NAQ,3317.0
CLI04054,36,12,prospect,2,web,OCC,3838.0
CLI04055,22,6,client_inactif,2,app_mobile,BFC,1496.0
CLI04056,68,9,client_actif,3,app_mobile,ARA,2918.0
CLI04057,28,12,client_inactif,1,web,PACA,2703.0
CLI04058,73,15,client_inactif,1,telephone,OCC,2989.0
CLI04059,29,13,client_inactif,1,email,ARA,4018.0
CLI04060,27,10,résilié,2,app_mobile,BFC,3535.0
CLI04061,25,9,client_actif,1,agence,OCC,3841.0
CLI04062,41,5,client_inactif,2,telephone,NAQ,3037.0
CLI04063,77,3,prospect,3,agence,IDF,2410.0
CLI04064,45,20,client_actif,3,web,NAQ,1200.0
CLI04065,58,0,client_inactif,2,web,BFC,4074.0
CLI04066,53,6,client_actif,5,web,PACA,1200.0
CLI04067,54,23,client_actif,2,web,NAQ,4229.0
CLI04068,38,8,client_actif,2,web,BFC,3467.0
CLI04069,25,7,client_actif,3,app_mobile,IDF,4572.0
CLI04070,72,4,résilié,3,web,OCC,3039.0
CLI04071,26,18,prospect,3,web,ARA,3250.0
CLI04072,64,9,client_actif,1,app_mobile,BFC,2633.0
CLI04073,32,10,client_inactif,2,web,BFC,2868.0
CLI04074,65,24,client_actif,4,agence,PACA,2148.0
CLI04075,63,14,prospect,2,web,OCC,2694.0
CLI04076,57,5,client_actif,3,telephone,BFC,2038.0
CLI04077,35,14,client_actif,2,email,BFC,2842.0
CLI04078,59,4,client_actif,3,agence,ARA,2777.0
CLI04079,77,18,client_inactif,1,agence,IDF,2782.0
CLI04080,37,21,client_actif,2,telephone,NAQ,2719.0
CLI04081,23,18,résilié,1,web,OCC,2244.0
CLI04082,29,9,client_inactif,3,email,ARA,3304.0
CLI04083,19,11,client_actif,3,agence,ARA,3083.0
CLI04084,24,21,prospect,1,agence,NAQ,3049.0
CLI04085,33,3,client_actif,3,app_mobile,OCC,1952.0
CLI04086,20,17,client_actif,2,app_mobile,OCC,3406.0
CLI04087,62,15,résilié,1,agence,IDF,2113.0
CLI04088,20,7,client_actif,2,agence,OCC,2330.0
CLI04089,44,3,client_actif,1,agence,BFC,2883.0
CLI04090,67,24,client_actif,2,web,NAQ,3835.0
CLI04091,60,22,client_actif,2,app_mobile,OCC,1713.0
CLI04092,57,11,client_actif,3,app_mobile,IDF,1910.0
CLI04093,55,1,client_actif,3,web,ARA,1200.0
CLI04094,50,3,prospect,2,web,BFC,3256.0
CLI04095,45,4,prospect,1,web,OCC,2496.0
CLI04096,18,2,client_actif,4,app_mobile,NAQ,3182.0
CLI04097,72,8,client_inactif,3,app_mobile,OCC,3104.0
CLI04098,25,20,client_actif,1,web,PACA,3509.0
CLI04099,54,17,client_actif,3,telephone,IDF,2801.0
CLI04100,49,10,client_actif,1,agence,ARA,2162.0
CLI04101,77,2,client_actif,2,agence,PACA,3009.0
CLI04102,65,24,résilié,2,web,NAQ,3173.0
CLI04103,60,22,prospect,2,agence,OCC,2486.0
CLI04104,54,1,client_actif,4,app_mobile,IDF,2882.0
CLI04105,21,8,client_inactif,2,email,BFC,1589.0
CLI04106,47,13,client_inactif,1,agence,OCC,1655.0
CLI04107,23,3,client_actif,4,app_mobile,OCC,1306.0
CLI04108,63,8,client_actif,4,telephone,OCC,3060.0
CLI04109,71,12,client_inactif,3,web,BFC,3466.0
CLI04110,36,17,prospect,2,web,OCC,1517.0
CLI04111,49,14,client_inactif,1,agence,IDF,2945.0
CLI04112,26,9,client_inactif,3,web,BFC,3202.0
CLI04113,29,15,client_inactif,1,web,BFC,2441.0
CLI04114,28,11,prospect,1,agence,PACA,4241.0
CLI04115,63,19,client_inactif,2,web,NAQ,1489.0
CLI04116,72,4,client_actif,1,agence,BFC,2460.0
CLI04117,33,1,client_inactif,1,telephone,PACA,1200.0
CLI04118,18,9,prospect,2,web,IDF,3111.0
CLI04119,62,0,prospect,1,web,NAQ,2141.0
CLI04120,72,6,client_actif,1,web,BFC,1200.0
CLI04121,70,16,prospect,1,web,ARA,3335.0
CLI04122,38,15,client_actif,1,web,PACA,2659.0
CLI04123,47,23,résilié,3,web,IDF,2524.0
CLI04124,30,2,client_actif,3,app_mobile,IDF,3815.0
CLI04125,51,13,client_inactif,2,web,IDF,2097.0
CLI04126,21,9,prospect,2,agence,NAQ,3380.0
CLI04127,45,21,client_actif,1,telephone,OCC,3510.0
CLI04128,55,6,prospect,1,agence,ARA,2294.0
CLI04129,75,16,client_actif,1,app_mobile,NAQ,2808.0
CLI04130,48,5,résilié,2,web,NAQ,4311.0
CLI04131,76,22,prospect,3,agence,BFC,1891.0
